EXPERIMENT, BCAST_TYPE,NPROC,PACKET_SIZE,N_PACKETS,N_BOUNCES,TYPE,NODE,PROCESS,SRC,DST,TAG,COM_TIME,RUNNING_TIME
5, ,8, 10000000,100,, SR,lab004-074, 3, 3, 7, 10, 34.0577828884
5, ,8, 10000000, 100,, RS, lab004-075, 5, 5, 1, 6, 34.2279119492
5, ,8, 10000000,100,, SR,lab004-074, 1, 1, 5, 6, 34.2280378342
5, ,8, 10000000, 100,, RS, lab004-075, 6, 6, 2, 8, 34.2459461689
5, ,8, 10000000,100,, SR,lab004-074, 2, 2, 6, 8, 34.2462329865
6, ,8, 10000000, 100,, RS, lab004-075, 5, 5, 1, 6, 27.8641331196
6, ,8, 10000000,100,, SR,lab004-074, 1, 1, 5, 6, 27.8642499447
6, ,8, 10000000, 100,, RS, lab004-075, 6, 6, 2, 8, 34.1907470226
6, ,8, 10000000,100,, SR,lab004-074, 2, 2, 6, 8, 34.1908869743
6, ,8, 10000000, 100,, RS, lab004-075, 7, 7, 3, 10, 34.2367928028
6, ,8, 10000000,100,, SR,lab004-074, 3, 3, 7, 10, 34.2369310856
6, ,8, 10000000, 100,, RS, lab004-075, 4, 4, 0, 4, 34.2460770607
6, ,8, 10000000,100,, SR,lab004-074, 0, 0, 4, 4, 34.2463479042
7, ,8, 10000000, 100,, RS, lab004-075, 5, 5, 1, 6, 31.0265181065
7, ,8, 10000000,100,, SR,lab004-074, 1, 1, 5, 6, 31.0266399384
7, ,8, 10000000, 100,, RS, lab004-075, 7, 7, 3, 10, 34.0534641743
7, ,8, 10000000,100,, SR,lab004-074, 3, 3, 7, 10, 34.0535080433
7, ,8, 10000000, 100,, RS, lab004-075, 6, 6, 2, 8, 34.2412991524
7, ,8, 10000000,100,, SR,lab004-074, 2, 2, 6, 8, 34.2414600849
7, ,8, 10000000, 100,, RS, lab004-075, 4, 4, 0, 4, 34.2460260391
7, ,8, 10000000,100,, SR,lab004-074, 0, 0, 4, 4, 34.2463009357
8, ,8, 10000000, 100,, RS, lab004-075, 7, 7, 3, 10, 29.8559911251
8, ,8, 10000000,100,, SR,lab004-074, 3, 3, 7, 10, 29.8562281132
8, ,8, 10000000, 100,, RS, lab004-075, 6, 6, 2, 8, 33.7131030560
8, ,8, 10000000,100,, SR,lab004-074, 2, 2, 6, 8, 33.7131609917
8, ,8, 10000000, 100,, RS, lab004-075, 5, 5, 1, 6, 33.9309639931
8, ,8, 10000000,100,, SR,lab004-074, 1, 1, 5, 6, 33.9310472012
8, ,8, 10000000, 100,, RS, lab004-075, 4, 4, 0, 4, 34.2470240593
8, ,8, 10000000,100,, SR,lab004-074, 0, 0, 4, 4, 34.2473139763
9, ,8, 10000000, 100,, RS, lab004-075, 7, 7, 3, 10, 29.4196088314
9, ,8, 10000000,100,, SR,lab004-074, 3, 3, 7, 10, 29.4198570251
9, ,8, 10000000, 100,, RS, lab004-075, 5, 5, 1, 6, 33.5792329311
9, ,8, 10000000,100,, SR,lab004-074, 1, 1, 5, 6, 33.5793869495
9, ,8, 10000000, 100,, RS, lab004-075, 6, 6, 2, 8, 33.7725768089
9, ,8, 10000000,100,, SR,lab004-074, 2, 2, 6, 8, 33.7727050781
9, ,8, 10000000, 100,, RS, lab004-075, 4, 4, 0, 4, 34.2476520538
9, ,8, 10000000,100,, SR,lab004-074, 0, 0, 4, 4, 34.2478191853
10, ,8, 10000000, 100,, RS, lab004-075, 6, 6, 2, 8, 27.9096748829
10, ,8, 10000000,100,, SR,lab004-074, 2, 2, 6, 8, 27.9099509716
10, ,8, 10000000, 100,, RS, lab004-075, 4, 4, 0, 4, 34.1633090973
10, ,8, 10000000,100,, SR,lab004-074, 0, 0, 4, 4, 34.1635730267
10, ,8, 10000000, 100,, RS, lab004-075, 5, 5, 1, 6, 34.1987171173
10, ,8, 10000000,100,, SR,lab004-074, 1, 1, 5, 6, 34.1989941597
10, ,8, 10000000, 100,, RS, lab004-075, 7, 7, 3, 10, 34.2458000183
10, ,8, 10000000,100,, SR,lab004-074, 3, 3, 7, 10, 34.2460539341
1, ,8, 1000000, 100,, RS, lab004-075, 4, 4, 0, 4, 3.2974081039
1, ,8, 1000000,100,, SR,lab004-074, 0, 0, 4, 4, 3.2974400520
1, ,8, 1000000, 100,, RS, lab004-075, 7, 7, 3, 10, 3.3616611958
1, ,8, 1000000,100,, SR,lab004-074, 3, 3, 7, 10, 3.3618791103
1, ,8, 1000000, 100,, RS, lab004-075, 6, 6, 2, 8, 3.3914330006
1, ,8, 1000000,100,, SR,lab004-074, 2, 2, 6, 8, 3.3915631771
1, ,8, 1000000, 100,, RS, lab004-075, 5, 5, 1, 6, 3.4265589714
1, ,8, 1000000,100,, SR,lab004-074, 1, 1, 5, 6, 3.4268240929
2, ,8, 1000000, 100,, RS, lab004-075, 5, 5, 1, 6, 3.3596351147
2, ,8, 1000000, 100,, RS, lab004-075, 4, 4, 0, 4, 3.4190301895
2, ,8, 1000000,100,, SR,lab004-074, 1, 1, 5, 6, 3.3597621918
2, ,8, 1000000,100,, SR,lab004-074, 0, 0, 4, 4, 3.4192221165
2, ,8, 1000000, 100,, RS, lab004-075, 7, 7, 3, 10, 3.4225399494
2, ,8, 1000000, 100,, RS, lab004-075, 6, 6, 2, 8, 3.4255549908
2, ,8, 1000000,100,, SR,lab004-074, 3, 3, 7, 10, 3.4226648808
2, ,8, 1000000,100,, SR,lab004-074, 2, 2, 6, 8, 3.4256908894
3, ,8, 1000000, 100,, RS, lab004-075, 4, 4, 0, 4, 3.2509431839
3, ,8, 1000000,100,, SR,lab004-074, 0, 0, 4, 4, 3.2516028881
3, ,8, 1000000, 100,, RS, lab004-075, 5, 5, 1, 6, 3.3925039768
3, ,8, 1000000,100,, SR,lab004-074, 1, 1, 5, 6, 3.3929800987
3, ,8, 1000000, 100,, RS, lab004-075, 7, 7, 3, 10, 3.4137620926
3, ,8, 1000000,100,, SR,lab004-074, 3, 3, 7, 10, 3.4143388271
3, ,8, 1000000, 100,, RS, lab004-075, 6, 6, 2, 8, 3.4240679741
3, ,8, 1000000,100,, SR,lab004-074, 2, 2, 6, 8, 3.4261341095
4, ,8, 1000000, 100,, RS, lab004-075, 4, 4, 0, 4, 3.3442559242
4, ,8, 1000000,100,, SR,lab004-074, 0, 0, 4, 4, 3.3443830013
4, ,8, 1000000, 100,, RS, lab004-075, 7, 7, 3, 10, 3.4042170048
4, ,8, 1000000,100,, SR,lab004-074, 3, 3, 7, 10, 3.4042561054
4, ,8, 1000000, 100,, RS, lab004-075, 6, 6, 2, 8, 3.4085080624
4, ,8, 1000000,100,, SR,lab004-074, 2, 2, 6, 8, 3.4086878300
4, ,8, 1000000, 100,, RS, lab004-075, 5, 5, 1, 6, 3.4258639812
4, ,8, 1000000,100,, SR,lab004-074, 1, 1, 5, 6, 3.4260141850
5, ,8, 1000000, 100,, RS, lab004-075, 7, 7, 3, 10, 3.3776941299
5, ,8, 1000000,100,, SR,lab004-074, 3, 3, 7, 10, 3.3780891895
